EMPLOYEE_ID	INTEREST
1056153	Endoscopic management of bariatric surgical complications
1056153	Endoscopic management of surgical complications
1056153	Endoscopic treatment of obesity
1056153	Living-donor liver transplantation
1056153	Natural-Orifice Transluminal Endoscopic Surgery (NOTES)
1056153	Pancreatico-biliary disorders
1056153	Simulation models and devices in endoscopic education and training
1056153	Surgical endoscopy
1056183	Immune Regulation
1056183	Immunology
1056183	Transplantation
1056185	Autism Spectrum Disorders
1056185	Behavioral Biology
1056185	Child and Adolescent psychiatry
1056185	Developmental Neurobiology
1056185	Gene Regulation
1056185	Molecular Genetics
1056185	Nervous System Diseases
1056185	Neurogenetics
1056224	Breast Cancer; Signal Transduction
1056241	Community-acquired Pneumonia
1056241	Critical Care
1056241	Critical Care Outcomes
1056241	Genetic Risk of Infection
1056241	Genetics of Critical Illness
1056241	Immunomodulatory  Therapy of Septic Shock
1056241	Pneumonia
1056241	Ventilator-associated Pneumonia
1056270	Cardiovascular Diseases
1056270	Cardiovascular epidemiology
1056270	Cardiovascular risk estimation
1056270	Epidemiology
1056270	Hypertension
1056270	Outcomes in acute coronary syndromes
1056270	Prevention of cardiovascular disease
1056270	Preventive Medicine
1056270	Subclinical cardiovascular disease
1056292	Education
1056292	Infectious Diseases
1056292	Neurology of the Newborn
1056292	Simulation
1056312	Minimally Invasive Surgery
1056312	Surgery
1056397	Cancer Biology
1056397	Cell Biology
1056397	Stem Cells
1056397	TGF-beta
1056406	Allergies
1056406	Cardiovascular Diseases
1056406	Epidemiology
1056406	Genetics
1056406	Obesity
1056406	Pediatrics
1056406	Preventive Medicine
1056406	Reproduction
1056446	Anxiety Disorders
1056446	Child abuse and neglect
1056446	Child and Adolescent psychiatry
1056446	Psychology
1056465	Immune System
1056465	Immunogenetics
1056465	Nervous System Diseases
1056465	Rehabilitation/Therapy
1056593	Pathology
1056682	Biochemistry: Proteins
1056682	Cardiovascular Diseases
1056682	Cytoskeleton
1056682	Gene Regulation
1056682	Genetic Engineering
1056682	Molecular Biology
1056682	Proteomics
1056693	Aging, Geriatrics, and Eldercare
1056693	Healthcare Quality
1056693	Quality Improvement in advanced illness and long-term care
1056693	Quality of Life
1056693	Quality of life in the nursing home
1056693	Religious and Spiritual Issues in Aging
1056697	Allergies
1056697	Asthma
1056697	Immunology
1056697	Inflammation
1056697	Innate immune responses of airway epithelium
1056697	Mechanisms of glucocorticoid action in allergic disease
1056697	Mechanisms of the recruitment and activation of inflammatory cells to skin and the airways
1056697	Metabolism, distribution and action of glucocorticoid hormones and drugs in the airways
1056697	Regulation of adaptive immune responses by epithelial cells
1056697	Role of epithelial activation in allergic disease
1056714	Biophysics
1056714	Microscopy
1056714	Physiology
1056726	Neuroscience 
1056726	Rehabilitation/Therapy
1056845	Cancer Biology
1056845	Cancer: Lung/Chest
1056845	Cell Adhesion Mechanisms
1056845	Cell Biology
1056845	Cell-cell adhesion
1056845	Fibrosis
1056845	Gene Regulation
1056845	Respiratory Diseases
1056845	Signal Transduction
1056845	Wnt/b-catenin signaling and cellular differentiation
1056845	epithelial barrier function
1056890	Cardiovascular Diseases
1056890	Heart Disease
1056890	Surgery
1057063	Disability
1057063	Health Services Research
1057063	Pediatrics
1057063	Physician workforce issues
1057152	Aging
1057152	Alzheimer's Disease
1057152	Anxiety Disorders
1057152	Mood Disorders
1057152	Psychiatry
1057352	Cardiac MRI
1057352	Cardiology - Non-invasive
1057352	Cardiovascular Diseases
1057352	Cardiovascular Imaging
1057352	Nuclear Cardiology
1057352	Valve Repair/Replacement
1057352	Valvular Heart disease.
1057352	Women's Health
1057436	Adrenal Tumors
1057436	Cancer: Thyroid
1057436	Endocrine Surgery
1057436	Goiter
1057436	Graves Disease
1057436	Hyperparathyroidism
1057436	Multiple Endocrine Neoplasia
1057436	Thyroid Nodules
1057622	Biostatistics
1057622	Brain aneurysm
1057622	Critical Care
1057622	Critical Care Outcomes
1057622	Ethics of Research with Human Subjects
1057622	Neurology
1057622	Stroke
1057695	Breast Cancer
1057695	Cosmetic Procedures and Surgery
1057699	Autoimmunity
1057699	Bacterial Pathogenesis
1057699	Immune Regulation
1057699	Inflammation
1057699	Pain
1057699	Urology
1057718	Asthma
1057718	Cystic Fibrosis
1057718	Graduate Medical Education
1057718	Healthcare Quality
1057718	Lungs, Breathing Problems
1057718	Outcome measures
1057718	Pediatrics
1057718	Respiratory Diseases
1057749	Cardiovascular Diseases
1057749	Diabetes
1057749	Health Communications
1057749	Health Disparities
1057749	Health Services Research
1057754	Cardiovascular Diseases
1057754	Cardiovascular disease - heart failure
1057754	Depression
1057754	Epidemiology
1057754	Health related quality of life
1057754	Primary Care
1057770	Cardiovascular Diseases
1057770	Emergency Medicine
1057770	Healthcare Quality
1057792	Cardiology
1057792	Emergency Medicine
1057792	Health Policy
1057792	Health Services Research
1057792	Health economics
1057792	Healthcare Quality
1057792	Heart Disease
1057792	Patient Safety
1057805	Allergies
1057805	Asthma
1057805	Health Policy
1057805	Health Services Research
1057805	Pediatrics
1057805	Public Health
1057813	Behavioral Biology
1057813	Molecular Biology
1057813	Molecular Pharmacology
1057813	Neurobiology
1057813	Neuroscience 
1057813	Psychiatry
1057813	Signal Transduction
1057824	Hospital Medicine
1057824	Medical Informatics
1057832	Immunogenetics
1057832	Immunology
1057832	Transplantation
1057873	Education
1057873	Emergency Medicine
1057873	Pediatrics
1057874	Aging, Geriatrics, and Eldercare
1057874	Health Services Research
1057874	Healthcare Quality
1057874	family and social support networks
1057874	medication management and errors
1057874	patient safety
1057874	safety in health services and pharmaceutical use
1057887	Hospital-Based Medicine
1057887	Medical Education
1057890	Cardiology
1057890	Coronary Bypass Surgery
1057890	Echo in CRT
1057897	Pathology
1057915	Emergency Medicine
1057915	Pediatrics
1057921	Emergency Medicine
1057921	Pediatrics
1057996	Cancer Pediatric Non-sarcoma solid tumors and Fertility Preservation
1057996	Congenital malformations
1057996	Critical Care
1057996	Endocrine Surgery
1057996	Healthcare Quality
1057996	Hernias
1057996	Minimally Invasive Surgery
1057996	Trauma
1058027	Surgery
1058027	Transplantation
1058042	Assessment of severity of valve disease by echocardiography
1058042	Atrial Fibrillation
1058042	Mitral Valve Repair vs Replacement
1058042	Valvular Heart Disease
1058057	Cancer: Breast
1058057	Communications
1058057	Health Services Research
1058057	Internal Medicine, General Medicine
1058057	Public Health
1058111	Autoimmune Diseases
1058111	Cutaneous Biology
1058111	Fibrosis
1058111	Genetics
1058111	Inflammation
1058111	Pulmonary arterial hypertension
1058111	Pulmonary fibrosis
1058111	Raynaud disease
1058111	Respiratory Diseases
1058111	Signal Transduction
1058111	Stem Cells
1058111	TGF-beta, Wnt and intracellular signaling
1058111	innate immunity - fibrosis link
1058111	mesenchyma progenitor/stem cell plasticity
1058111	morphea and localized forms of scleroderma
1058111	scleroderma comprehensive management, clinical trials, genetics
1058170	Heart Transplantation
1058170	Psychological issues of patients dealing with medical illness
1058170	Quality of Life
1058170	Ventricular Assist Devices
1058191	Health Policy
1058191	Health Services Research
1058191	Health economics
1058191	Mental Health
1058191	Psychiatry
1058264	Diabetes
1058264	Endocrinology
1058270	Education
1058270	Injury Prevention
1058270	Pediatric Nutrition
1058270	Preventive Medicine
1058291	Critical Care
1058291	Palliative Care, Hospice
1058291	Patient Communications
1058291	Pediatrics
1058291	Qualitative research methods
1058311	Alzheimer's Disease
1058311	Computational Neuroscience
1058311	Neurology
1058311	Neuroscience 
1058311	Psychology
1058513	Apoptosis
1058513	Bioengineering                                        
1058513	Cancer: Blood (leukemia, lymphomas)
1058513	Cardiovascular Diseases
1058513	Cell Imaging
1058513	Cellular Hypoxia, Molecular mechanisms of oxygen sensing, oxidant stress, mitochondria, reactive oxygen species, intracellular signaling
1058513	Lungs, Breathing Problems
1058513	Metabolism
1058513	Signal Transduction
1058524	Behavioral Biology
1058524	Developmental Neurobiology
1058524	Neuroscience 
1058559	Pain
1058559	Pediatric Gastroenterology
1058585	Echocardiography
1058585	Valvular Heart Disease
1058585	Women's heart disease and prevention
1058594	Anxiety Disorders
1058594	Couples therapy
1058594	Depression
1058594	Psychological issues of patients dealing with medical illness
1058594	Sexual dysfunction
1058614	Cardiovascular Diseases
1058614	Cell Biology
1058614	Cytokines
1058614	Extracellular Matrix
1058614	Fibrosis
1058614	Gene Regulation
1058614	Molecular Genetics
1058614	Molecular basis of  fibrosis: role of acetyltransferase p300
1058614	Signal Transduction
1058663	Cancer Biology
1058663	Cancer Genetics
1058663	Cancer: Female Reproductive System (ovary, cervix, uterus)
1058663	Chemotherapy
1058663	Gestational Trophoblastic Disease
1058663	Robotic Surgery
1058663	Surgery
1058663	Women's Health
1058670	Cardiology
1058670	Cardiovascular Diseases
1058670	Heart Disease
1058670	Intracellular Transport
1058670	Ion Channels
1058670	Proteins, Macromolecules
1058681	Pathology
1058758	Asthma
1058758	IL-13, secretory IgA, 12/15-lipoxygenase
1058758	Immunology
1058758	Inflammation
1058758	Mechanisms of asthma
1058781	Biochemistry: Proteins
1058781	Cancer Biology
1058781	Cell Adhesion Mechanisms
1058781	Cell Biology
1058781	Extracellular Matrix
1058781	Stem Cells
1058800	Cardiovascular Diseases
1058800	Cholesterol
1058800	Endocrinology
1058800	Metabolism
1058800	Women's Health
1058949	Education
1058949	Global Health
1058949	Post-traumatic stress disorder
1058949	Psychology
1058962	Asthma
1058962	Cell Imaging
1058962	Immunology
1058962	Ion Channels
1058962	Neurobiology
1058962	Pharmacology
1058962	Physiology
1058962	Stem Cells
1058964	Cancer Biology
1058964	Cell Biology
1058964	Cell Imaging
1058964	Neurobiology
1058994	Autoimmune Diseases
1058994	Dermatology
1058994	Fibrosis
1058994	Sexually Transmitted Diseases
1058994	Systemic Lupus Erythematosus
1059008	Autoimmune liver disease
1059008	Immunology
1059008	Pediatrics
1059008	Transplantation
1059041	Drug Discovery
1059090	Allergies
1059090	Asthma
1059090	Cytokines
1059090	Function and characterization of cultured human mast cells
1059090	Gene Regulation
1059090	Immunology
1059090	Inflammation
1059090	Innate and adaptive immune responses of airway epithelium
1059090	Pathogenesis of chronic rhinosinusitis with and without nasal polyps
1059090	Regulation and function of epithelial cell-derived cytokines
1059090	Respiratory Diseases
1059090	Signal transduction
1059114	Radiation Oncology
1059114	Radiology
1059133	Angiogenesis
1059133	Biochemistry: Proteins
1059133	Biophysics
1059133	Cancer Biology
1059133	Cell Adhesion Mechanisms
1059133	Neurobiology
1059133	Proteins, Macromolecules
1059133	Structural Biology
1059140	Virology
1059149	Bioengineering                                        
1059149	Biophysics
1059149	Hernias, hiatal hernia
1059178	Immune System
1059178	Nephrology
1059178	Transplantation
1059251	Anxiety Disorders
1059251	Depression
1059251	Mood Disorders
1059251	Post-traumatic stress disorder
1059267	Angiogenesis
1059267	Apoptosis
1059267	Bioengineering                                        
1059267	Cell Biology
1059267	Circulation
1059267	Molecular Biology
1059267	Physiology
1059267	Signal Transduction
1059270	Cancer Biology
1059270	Cancer Genetics
1059270	Cancer: Breast
1059270	Diabetes, Endocrine and Metabolism
1059270	Endocrine Genetics
1059270	Molecular Biology
1059270	Molecular Genetics
1059270	Transgenics
1059361	Bioengineering                                        
1059361	Cardiology
1059361	Cardiovascular Diseases
1059361	Cardiovascular Imaging
1059361	Heart Disease
1059361	Radiology
1059361	Stem Cells
1059361	Sudden Cardiac Death
1059384	Bioinformatics 
1059384	Biomedical ontologies
1059384	Genomics
1059611	Cardiology
1059611	Psychology
1059636	Allergic rhinitis
1059636	Allergies
1059636	Asthma
1059636	Immunodeficiency
1059636	Infectious Diseases-viral
1059636	Primary immunodeficiencies
1059640	Biostatistics
1059640	Environmental Health
1059640	Epidemiology
1059640	HIV Infection
1059640	Health Disparities
1059640	Psychiatry
1059658	Community Medicine
1059658	Curriculum Design
1059658	Medical Education
1059658	Primary Care
1059658	Quality Improvement
1059658	Simulation
1059660	Arrhythmias
1059660	Atherosclerosis
1059660	Sudden Cardiac Death
1059672	Proteins, Macromolecules
1059840	Diabetic Nephropathy
1059840	Kidney
1059840	Microscopy
1059840	Molecular Biology
1059840	Monocyte chemoattractant protein-1
1059840	Nephrin
1059840	Nephrology
1059840	Podocyte
1059840	Vascular Endothelial Growth Factor
1059841	Allergic Diseases
1059841	Allergies
1059841	Asthma
1059841	Cytokines
1059841	Food Allergy
1059841	Immune Regulation
1059841	Immunology
1059841	Immunopharmacology
1059841	Inflammation
1059844	Cellular Electrophysiology
1059844	Developmental Neurobiology
1059844	Ion Channels
1059844	Microscopy
1059844	Movement Control
1059844	Nervous System Diseases
1059844	Neurology
1059844	Neuroscience 
1059894	Cancer Biology
1059894	Cancer: Skin
1059894	Dermatology
1059894	Oncology
1059904	Cancer Biology
1059904	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1059904	Gastroenteritis
1059904	Inflammatory Bowel Disease
1059904	Liver disease, pathobiology
1059904	Pathology
1059913	Alzheimer's Disease
1059913	Autism Spectrum Disorders
1059913	Cell Biology
1059913	Cell Imaging
1059913	Molecular Biology
1059913	Neuroscience 
1059913	Schizophrenia
1059913	Signal Transduction
1060183	Bioinformatics 
1060183	Cancer Genetics
1060183	Cancer: Brain and Nervous System
1060183	Genomics
1060183	Molecular Biology
1060183	Molecular Genetics
1060183	Signal Transduction
1060183	Stem Cells
1060189	Psychotherapy and pharmacotherapy in psychiatry, pharmacotherapy in psychiatry
1060311	Pathogenesis of  autoimmune diabetes, tolerance to autoimmunity and alloimmunity, immune monitoring
1060311	pancreas and islet cell transplant for type 1 diabetes
1060317	Bones,Cartilage, Joints, Muscles
1060317	Osteoarthritis
1060325	Pathology
1060327	Allergies
1060327	Asthma
1060327	Cross talk of epithelial cells and dendritic cells during viral infection.
1060327	Effects of cigarette smoking in Innate and adaptive mucosal immunity.
1060327	Immunology
1060327	Infectious Diseases-parasite
1060327	Infectious Diseases-viral
1060327	Innate immune responses of oral and airway epithelium.
1060342	Bacteriology
1060342	Cancer Communications
1060342	Cancer Genetics
1060342	Chemotherapy
1060342	Child abuse and neglect
1060342	Outcome measures
1060342	Quality Improvement
1060342	Team Science
1060358	The effect of Hypercapnia on host defense and innate immunity
1060364	Cancer Biology
1060364	Cancer Communications
1060364	Cancer Genetics
1060364	Cancer: Female Reproductive System (ovary, cervix, uterus)
1060364	Oncology
1060364	Robotic Surgery
1060364	Surgery
1060364	Women's Health
1060466	Arrhythmias
1060466	Defibrillators
1060466	Electrophysiology
1060466	Pacemakers
1060466	Sudden Cardiac Death
1060531	Infectious Diseases
1060531	Infectious Diseases-viral
1060531	Respiratory Viral Infections
1060531	Transplant-related infections
1060531	Transplantation
1060553	Arthritis
1060553	Behavioral Medicine
1060566	Cirrhosis & Complications
1060566	Hepatology
1060566	Immune System
1060566	Immunogenetics
1060566	Immunosuppression and Immune Tolerance
1060566	Infectious complications of liver disease & transplantation
1060566	Liver Transplantation
1060579	Gastrointestinal problems associated with cystic fibrosis
1060579	Pediatric Gastroenterology
1060618	Behavioral Medicine
1060618	Cigarette smoking
1060618	Clinical Trial Methodology
1060618	Internet Intervention
1060618	Physical activity
1060618	Preventive Medicine
1060618	Psychology
1060618	Weight management and obesity
1060619	Cancer Biology
1060619	Cancer: Female Reproductive System (ovary, cervix, uterus)
1060619	Developmental biology
1060619	Gametogenesis
1060619	Genetics
1060619	Oncology
1060619	Reproduction
1060619	Stem Cells
1060635	Emergency Medicine
1060635	Faculty Development
1060635	Graduate Medical Education
1060635	Pediatrics
1060635	Simulation
1060674	Anxiety Disorders
1060674	Depression
1060674	Psychology
1060686	Cardiac Disease Prevention
1060686	Cardiac Syndrome X
1060686	Cardiology
1060686	Cardiovascular Diseases
1060686	Epidemiology
1060686	Fitness
1060686	Metabolic Syndrome
1060686	Stress Testing
1060686	Weight management and obesity
1060686	Wellness, Fitness
1060686	Women's Health
1060686	Women/ Heart Disease Prevention
1060688	Back, Spine
1060688	Brain, Nervous System
1060688	Cancer: Brain and Nervous System
1060688	Post-graduate Medical Education
1060688	Radiology
1060688	Radiology, Xray, CAT Scan, Medical Imaging
1060922	Anesthesiology
1060922	Cardiovascular Diseases
1060922	Critical Care Outcomes
1060922	Curriculum Design
1060922	Neuroscience 
1060922	Resuscitation
1060934	Critical Care
1060934	Epidemiology
1060934	Nutrition, Dietetics
1060934	Obesity
1060934	Oncology
1060934	Physical activity
1061090	Immunology
1061090	Inflammation
1061090	Leukocyte Migration/ Endothelial Function / Allergy/ Asthma
1061090	Leukocyte-endothelial cell interactions
1061090	Neuroscience 
1061090	Nutritional and Metabolic Diseases
1061090	Signal Transduction
1061090	Vascular Biology
1061208	Biochemistry: Nucleic Acid
1061208	Cancer Biology
1061208	Cancer: Pancreas
1061208	Cell Biology
1061208	Gene Regulation
1061208	Gene Therapy
1061208	Genetics
1061208	Respiratory Diseases
1061219	Community Medicine
1061219	Family Medicine
1061219	Geriatrics
1061219	Global Health
1061219	Graduate Medical Education
1061219	Health Policy
1061219	Physician workforce issues
1061219	Public Health
1061234	Depression
1061234	Graduate Medical Education
1061234	Medical Education
1061234	Post-traumatic stress disorder
1061234	Psychiatry
1061234	Psychological issues of patients dealing with medical illness
1061501	Urology
1061503	Urology
1061575	Psychiatry
1061575	Undergraduate Medical Education
1061598	Cancer: Lung/Chest
1061598	Health Communications
1061598	Mental Health
1061598	Patient reported outcomes
1061645	Genetics
1061645	Genomics
1061645	Reproduction
1061682	Ethics of Research with Human Subjects
1061682	Psychology
1061682	Public Policy
1061719	Behavioral Medicine
1061719	Behavioral Treatment Outcome
1061719	Digestive System (including gallbladder and liver)
1061719	Gastroenterology-Behavioral Medicine
1061719	Hypnotherapy
1061719	Inflammatory Bowel Disease
1061719	Irritable Bowel Syndrome
1061719	Psychology
1061719	Women's Health
1061813	Brain Injury
1061813	Rehabilitation/Therapy
1061813	Stroke
1061814	Behavioral Medicine
1061814	Cancer: Prostate
1061814	Medical Informatics
1061814	Patient reported outcomes
1061814	Psychological issues of patients dealing with medical illness
1061814	Psychometrics
1061814	Quality of Life
1061842	Congenital Heart Disease
1061843	Aging
1061843	Cancer Biology
1061843	Molecular Biology
1061843	Pediatrics
1061875	Transcriptional Deregulation in Cancer
1061890	Injury Prevention
1061890	Sports Injuries
1061890	Undergraduate Medical Education
1061890	Wellness, Fitness
1061909	Aging
1061909	Cancer: Eye
1061909	Cigarette smoking
1061909	Circadian Rhythms
1061909	DNA Repair
1061909	Eyes
1061909	Ophthalmology
1061909	Pharmacology
1061921	Bioinformatics 
1061921	Cell Biology
1061921	Extracellular Matrix
1061921	Eyes
1061921	Molecular Biology
1061921	Nervous System Diseases
1061921	Neurobiology
1061921	Signal Transduction
1062000	Community Medicine
1062000	Faculty Development
1062000	Graduate Medical Education
1062000	Medical Education
1062000	Program Evaluation
1062000	Service-learning
1062000	Undergraduate Medical Education
1062000	Underserved Medicine
1062051	Aging
1062051	Depression
1062051	Health economics
1062051	Outcome measures
1062051	Pain
1062103	Pathology
1062105	Cell Biology
1062105	Immunology
1062105	Molecular Biology
1062105	Transplantation
1062105	Virology
1062189	Anesthesiology
1062189	Brain aneurysm
1062189	Brain stem auditory evoked potentials (BAER)
1062189	Cranial nerve monitoring
1062189	Dermatomal evoked potentials
1062189	Intraoperative Neurophysiologic monitoring
1062189	Motor Evoked potentials (MEP)
1062189	Sensory evoked potentials (SEP)
1062319	Inhibitory signaling in allergic reaction
1062319	Novel immunotherapy for allergy
1062319	Regulation of signaling transduction in mast cell
1062414	Health Disparities
1062414	Health Policy
1062414	Health Services Research
1062482	Palliative Care, resident education in areas of communication and pain management
1062546	Advanced Bronchoscopy
1062546	Pleural Diseases
1062546	Thoracic Oncology/Lung Cancer Diagnosis
1062847	Pediatrics
1062886	Clinical Neurophysiology
1062886	Epilepsy Surgery
1062886	Neurology
1062886	Performing Arts Medicine
1062956	Back, Spine
1062956	Cancer: Brain and Nervous System
1062956	Neurosurgery
1062975	Bioengineering                                        
1062975	Computational Neuroscience
1062975	Neuroscience 
1062975	Rehabilitation/Therapy
1062984	Perioperative medicine
1062984	informatics
1062984	patient safety
1063005	Cancer: Female Reproductive System (ovary, cervix, uterus)
1063005	Geriatrics
1063005	Global Health
1063005	Health Disparities
1063005	Health Services Research
1063005	Public Health
1063005	Public Policy
1063005	Women's Health, Women's Reproductive Health
1063045	Anesthesiology
1063045	Communications
1063045	Health Policy
1063045	Information Systems
1063045	Patient Communications
1063045	Patient Safety
1063045	Patient reported outcomes
1063045	Public Policy
1063052	Cardiovascular Imaging
1063052	Hypertension
1063052	Valve Repair/Replacement
1063052	Women's Health
1063096	Critical Cardiac Care
1063096	Critical Care
1063096	Critical Care Outcomes
1063096	Patient Safety
1063131	Genomics
1063131	Infectious Diseases
1063131	Medical Informatics
1063131	Patient Safety
1063149	Neuroscience 
1063149	Psychology
1063212	Cancer: Brain and Nervous System
1063212	Clinical Trial Methodology
1063230	Biostatistics
1063230	Computational Biology
1063230	Computational Neuroscience
1063230	Electrophysiology
1063230	Neuroscience 
1063230	Psychology
1063230	Rehabilitation/Therapy
1063230	Simulation
1063244	Genetic, environmental basis and novel therapeutic perspectives for diabetes and obesity
1063244	Programming and regulation of energy homeostasis by estrogen/androgen receptors and implications for the development and treatment of obesity and type 2 diabetes.
1063244	Regulation of pancreatic islet function and survival by estrogen and androgen receptors and therapeutic applications to islet transplantation in type 1 diabetes
1063244	Signaling by estrogen and androgen receptors: Novel extranuclear mechanisms of action involved in energy homeostasis
1063304	Cell Imaging
1063304	Oncology
1063334	Laser Surgery
1063334	Surgery
1063382	Pregnancy, Childbirth (including high risk)
1063382	Psychosomatic obstetrics and gynecology
1063382	Undergraduate Medical Education
1063382	Women's Health, Women's Reproductive Health
1063384	Depression
1063384	Neuroscience 
1063384	Women's Health
1063452	Community Medicine
1063452	Diabetes, Endocrine and Metabolism
1063452	Family Medicine
1063452	Geriatrics
1063452	Global Health
1063452	Health Disparities
1063452	History of Medicine
1063452	Obesity
1063472	Cancer: Breast
1063472	Depression
1063472	Physical activity
1063490	Psychiatry
1063490	Women's Health
1063502	Curriculum Design
1063502	Health Policy
1063502	Health Services Research
1063502	History of Medicine
1063502	Medical Decision Making
1063502	Medical Education
1063502	Medical Humanities
1063502	Qualitative research methods
1063635	Child and Adolescent psychiatry
1063635	Psychiatry
1063635	Psychological issues of patients dealing with medical illness
1063665	Apoptosis
1063665	Asthma
1063665	Cancer Biology
1063665	Endocrinology
1063665	Immunology
1063665	Inflammation
1063665	Molecular Biology
1063665	Obesity
1063685	Hematology
1063685	Sickle cell disease
1063818	Autonomic medicine
1063818	Critical Care
1063818	Pediatrics
1063829	Bioinformatics 
1063829	Critical Care
1063829	Drug Discovery
1063829	Inflammation
1063829	Molecular Biology
1063829	Surgery
1063851	Critical Care
1063851	Epidemiology
1063851	Infectious Diseases
1063851	Nervous System Diseases
1063926	Child abuse and neglect
1063926	Mental Health
1063926	Neuropsychology
1063926	Post-traumatic stress disorder
1063926	Psychology
1063926	Public Policy
1063926	Trauma
1064003	Digestive System (including gallbladder and liver)
1064120	Behavioral Medicine
1064120	Depression
1064120	Internet Intervention
1064120	Multiple Sclerosis
1064120	Primary Care
1064120	Telemedicine
1064120	Telemental Health
1064162	Nephrology
1064178	Outcome measures
1064217	Amputation
1064217	Angiogenesis
1064217	Cardiovascular Diseases
1064217	Clinical Trial Methodology
1064217	Gene Therapy
1064217	Stem Cells
1064217	Transplantation
1064217	Vascular Biology
1064232	Obesity
1064232	Pediatric Nutrition
1064232	Pediatrics
1064279	Blood/Bleeding Disorders (anemia, clotting, etc.)
1064279	Cancer: Blood (leukemia, lymphomas)
1064279	Gene Regulation
1064279	Mechanisms of normal and malignant blood cell development
1064279	Molecular Biology
1064350	Stem Cells
1064357	Developmental Neurobiology
1064357	Nervous System Diseases
1064357	Stem Cells
1064357	TGF-beta
1064405	Cancer Biology
1064405	Cancer: Brain and Nervous System
1064405	Genetics
1064405	Genomics
1064436	Diabetes
1064439	Behavioral Medicine
1064439	Health Services Research
1064439	Surgery
1064445	Allergies
1064445	Food Allergy
1064445	Pregnancy, Childbirth (including high risk)
1064467	Allergies
1064467	Immunology
1064580	Angiogenesis
1064580	Cancer Biology
1064580	Cancer Genetics
1064580	Cancer: Breast
1064580	Cancer: Prostate
1064580	Cell Biology
1064580	Inflammation
1064580	Vascular Biology
1064642	Cancer: Digestive System (esophagus, stomach, colon, and rectum)
1064642	Cancer: Prostate
1064642	Cardiovascular Diseases
1064642	Environmental Health
1064642	Epidemiology
1064657	Alcohol, Alcoholism
1064657	Angiogenesis
1064657	Cardiovascular System
1064657	Cell Biology
1064657	Cytokines
1064657	Inflammation
1064657	Signal Transduction
1064657	Stem Cells
1064699	Allergies
1064699	Asthma
1064699	Attention deficit/hyperactivity disorder(ADHD)
1064699	Pediatrics
1064699	Wellness, Fitness
1064705	Education
1064705	Faculty Development
1064705	Neuroscience 
1064705	Qualitative research methods
1064705	Social science
1064839	Cancer: Head and Neck
1064839	Cancer: Reconstructive Surgery Following Cancer
1064839	Plastic Surgery and Reconstructive Surgery
1064839	Robotic Surgery
1064942	Health Services Research
1064942	Otolaryngology
1064942	Pediatrics
1064942	Public Health
1064942	Sleep Disorders
1064948	Medical Education
1064963	Alcohol and Drug Dependency
1064963	Ethics of Research with Human Subjects
1064963	Forensic Psychology/Psychiatry
1064963	Mental Health
1064963	Patient Safety
1064963	Post-graduate Medical Education
1064963	Telemedicine
1064963	Undergraduate Medical Education
1065018	Asthma
1065018	Cystic Fibrosis
1065021	Biostatistics
1065021	Psychometrics
1065021	Quality of Life
1065026	Aging
1065026	Breast Cancer
1065026	Cancer Genetics
1065026	Genetic Testing/Counseling
1065026	Infertility - Female
1065026	Menopause
1065026	Sexually Transmitted Diseases
1065026	Women's Health, Women's Reproductive Health
1065034	Cancer: Breast
1065034	Cancer: Female Reproductive System (ovary, cervix, uterus)
1065034	Cell Biology
1065034	Developmental biology
1065034	Embryology
1065034	Endocrinology
1065034	Reproduction
1065034	Women's Health
1065059	Bioethics
1065059	Biomedical Literacy
1065059	History of Medicine
1065059	Literature and Medicine
1065059	Medical Humanities
1065059	Narrative Medicine
1065059	Psychiatry
1065059	Public Health
1065060	Pediatric Nutrition
1065061	Arrhythmias
1065061	Coronary Bypass Surgery
1065061	Minimally Invasive Surgery
1065061	Mitral Valve Repair
1065062	Acoustic Neuroma
1065062	Cochlear implantation
1065062	Ear Surgery
1065062	Facial nerve reconstruction
1065062	Laser Surgery
1065062	Minimally invasive cerebrovascular surgery
1065062	Neurofibromatosis
1065062	Skull Base Surgery
1065069	Curriculum Design
1065069	Patient Safety
1065069	Surgical Education
1065133	Cardiovascular Diseases
1065133	Cardiovascular Imaging
1065171	Back, Spine
1065171	Brain, Nervous System
1065171	Cancer: Brain and Nervous System
1065171	Cancer: Head and Neck
1065171	Otolaryngology
1065171	Radiology
1065185	Eyes
1065196	Pediatrics
1065215	Cancer: Female Reproductive System (ovary, cervix, uterus)
1065215	Chemotherapy
1065215	Laser Surgery
1065215	Minimally Invasive Surgery
1065215	Robotic Surgery
1065215	Surgery
1065270	Depression
1065270	Mental Health
1065270	Preventive Medicine
1065270	Psychology
1065270	Telemental Health
1065283	Hospital Medicine
1065283	Medical Education
1065283	Pediatrics
1065385	AIDS
1065385	HIV Infection
1065385	Hematology
1065385	Hospital Medicine
1065385	Infectious Diseases
1065385	Oncology
1065385	Transplantation
1065656	Autoimmunity
1065656	Immunology
1065656	Kidney
1065656	Microbiology
1065656	Stem Cells
1065656	Transplantation
1065729	Cell Adhesion Mechanisms
1065729	Cell Imaging
1065729	Immune System
1065729	Inflammation
1065729	Leukocyte-endothelial cell interactions
1065729	Multiple Sclerosis
1065729	Pathology
1065729	Vascular Biology
1065776	Injury Prevention
1065776	Sports Medicine
1065793	Cardiovascular Diseases
1065793	Surgery
